Exports,2009,Libya,39918
Exports,2009,Lithuania,3582
Exports,2009,Luxembourg,1749
Exports,2009,Macau (SAR of China),52643
Exports,2009,Madagascar,23053
Exports,2009,Malawi,4950
Exports,2009,Malaysia,3730234
Exports,2009,Maldives,23241
Exports,2009,Mali,24108
Exports,2009,Malta,13227
Exports,2009,Marshall Islands,10216
Exports,2009,Mauritania,17733
Exports,2009,Mauritius,110273
Exports,2009,Mexico,901880
Exports,2009,Moldova,256
Exports,2009,Mongolia,15154
Exports,2009,Montserrat,292
Exports,2009,Morocco,36579
Exports,2009,Mozambique,430380
Exports,2009,Namibia,7663
Exports,2009,Nauru,28049
Exports,2009,Nepal,43151
Exports,2009,Netherlands,3202151
Exports,2009,Netherlands Antilles,2964
Exports,2009,New Caledonia,345260
Exports,2009,New Zealand,8549401
Exports,2009,Nicaragua,233
Exports,2009,Niger,632
Exports,2009,Nigeria,51327
Exports,2009,Niue,1242
Exports,2009,No Country Details,2
Exports,2009,Norfolk Island,15696
Exports,2009,Northern Marianas,2140
Exports,2009,Norway,85926
Exports,2009,Oman,639460
Exports,2009,Pakistan,477872
Exports,2009,Palau,920
Exports,2009,Panama,15831
Exports,2009,Papua New Guinea,1611372
Exports,2009,Paraguay,1528
Exports,2009,Peru,134062
Exports,2009,Philippines,1409170
Exports,2009,Pitcairn Island,6
Exports,2009,Poland,26772
Exports,2009,Portugal,24037
Exports,2009,Puerto Rico,4092
Exports,2009,Qatar,178598
Exports,2009,Republic of Congo,2350
Exports,2009,Republic of Korea,19274066
Exports,2009,Reunion,11261
Exports,2009,Romania,108081
Exports,2009,Russian Federation,868047
Exports,2009,Rwanda,1070
Exports,2009,Samoa,35991
Exports,2009,Sao Tome & Principe,3
Exports,2009,Saudi Arabia,2250093
Exports,2009,Senegal,31622
Exports,2009,Serbia,4483
Exports,2009,Serbia & Montenegro,1622
Exports,2009,Seychelles,5166
Exports,2009,Ships Stores,1630398
Exports,2009,Sierra Leone,1601
Exports,2009,Singapore,5521988
Exports,2009,Slovak Republic,6434
Exports,2009,Slovenia,20659
Exports,2009,Solomon Islands,75735
Exports,2009,Somalia,182
Exports,2009,South Africa,2055979
Exports,2009,Spain,612492
Exports,2009,Sri Lanka,216990
Exports,2009,St Helena,155
Exports,2009,St Kitts & Nevis,259
Exports,2009,St Lucia,2105
Exports,2009,St Pierre & Miquelon,45
Exports,2009,St Vincent & Grenadines,2625
Exports,2009,Sudan,310921
Exports,2009,Suriname,1389
Exports,2009,Swaziland,444
Exports,2009,Sweden,566349
Exports,2009,Switzerland,660070
Exports,2009,Syria,30358
Exports,2009,Taiwan,8126072
Exports,2009,Tajikistan,204
Exports,2009,Tanzania,81747
Exports,2009,Thailand,4950749
Exports,2009,Togo,2861
Exports,2009,Tonga,14181
